合约编号,买一价,买一量,卖一价,卖一量,开盘价,最高价,最低价,最新价,持仓量,成交量,涨停价,跌停价,昨结算价,今日平均价,行情更新时间,更新毫秒数
IF1509,1.79769313486232E+308,0,2821.6,8569,3050,3106.6,2821.6,2821.6,86464,2424404,3448.4,2821.6,3135,3002.18080328196,15:02:11,500
IF1509,1.79769313486232E+308,0,2821.6,8570,3050,3106.6,2821.6,2821.6,86464,2424404,3448.4,2821.6,3135,3002.18080328196,15:02:12,0
IF1509,1.79769313486232E+308,0,2821.6,8569,3050,3106.6,2821.6,2821.6,86464,2424404,3448.4,2821.6,3135,3002.18080328196,15:02:12,500
IF1509,1.79769313486232E+308,0,2821.6,8571,3050,3106.6,2821.6,2821.6,86464,2424404,3448.4,2821.6,3135,3002.18080328196,15:02:13,0
IF1509,1.79769313486232E+308,0,2821.6,8573,3050,3106.6,2821.6,2821.6,86464,2424404,3448.4,2821.6,3135,3002.18080328196,15:02:13,500
IF1509,1.79769313486232E+308,0,2821.6,8572,3050,3106.6,2821.6,2821.6,86463,2424405,3448.4,2821.6,3135,3002.18072879738,15:02:14,0
IF1509,1.79769313486232E+308,0,2821.6,8572,3050,3106.6,2821.6,2821.6,86463,2424405,3448.4,2821.6,3135,3002.18072879738,15:02:14,500
IF1509,1.79769313486232E+308,0,2821.6,8572,3050,3106.6,2821.6,2821.6,86463,2424405,3448.4,2821.6,3135,3002.18072879738,15:02:15,0
IF1509,1.79769313486232E+308,0,2821.6,8572,3050,3106.6,2821.6,2821.6,86463,2424405,3448.4,2821.6,3135,3002.18072879738,15:02:16,0
IF1509,1.79769313486232E+308,0,2821.6,8571,3050,3106.6,2821.6,2821.6,86463,2424406,3448.4,2821.6,3135,3002.18065431285,15:02:17,0
IF1509,1.79769313486232E+308,0,2821.6,8570,3050,3106.6,2821.6,2821.6,86463,2424406,3448.4,2821.6,3135,3002.18065431285,15:02:17,500
IF1509,1.79769313486232E+308,0,2821.6,8569,3050,3106.6,2821.6,2821.6,86463,2424406,3448.4,2821.6,3135,3002.18065431285,15:02:18,0
IF1509,1.79769313486232E+308,0,2821.6,8569,3050,3106.6,2821.6,2821.6,86463,2424406,3448.4,2821.6,3135,3002.18065431285,15:02:18,500
IF1509,1.79769313486232E+308,0,2821.6,8569,3050,3106.6,2821.6,2821.6,86463,2424406,3448.4,2821.6,3135,3002.18065431285,15:02:19,0
IF1509,1.79769313486232E+308,0,2821.6,8567,3050,3106.6,2821.6,2821.6,86463,2424406,3448.4,2821.6,3135,3002.18065431285,15:02:19,500
IF1509,1.79769313486232E+308,0,2821.6,8567,3050,3106.6,2821.6,2821.6,86463,2424406,3448.4,2821.6,3135,3002.18065431285,15:02:20,0
IF1509,1.79769313486232E+308,0,2821.6,8568,3050,3106.6,2821.6,2821.6,86463,2424406,3448.4,2821.6,3135,3002.18065431285,15:02:20,500
IF1509,1.79769313486232E+308,0,2821.6,8567,3050,3106.6,2821.6,2821.6,86463,2424406,3448.4,2821.6,3135,3002.18065431285,15:02:21,0
IF1509,1.79769313486232E+308,0,2821.6,8562,3050,3106.6,2821.6,2821.6,86459,2424410,3448.4,2821.6,3135,3002.18035637537,15:02:22,0
IF1509,1.79769313486232E+308,0,2821.6,8561,3050,3106.6,2821.6,2821.6,86459,2424410,3448.4,2821.6,3135,3002.18035637537,15:02:22,500
IF1509,1.79769313486232E+308,0,2821.6,8567,3050,3106.6,2821.6,2821.6,86459,2424410,3448.4,2821.6,3135,3002.18035637537,15:02:23,500
IF1509,1.79769313486232E+308,0,2821.6,8571,3050,3106.6,2821.6,2821.6,86459,2424410,3448.4,2821.6,3135,3002.18035637537,15:02:24,500
IF1509,1.79769313486232E+308,0,2821.6,8571,3050,3106.6,2821.6,2821.6,86459,2424410,3448.4,2821.6,3135,3002.18035637537,15:02:25,0
IF1509,1.79769313486232E+308,0,2821.6,8572,3050,3106.6,2821.6,2821.6,86459,2424410,3448.4,2821.6,3135,3002.18035637537,15:02:25,500
IF1509,1.79769313486232E+308,0,2821.6,8593,3050,3106.6,2821.6,2821.6,86459,2424411,3448.4,2821.6,3135,3002.18028189115,15:02:26,0
IF1509,1.79769313486232E+308,0,2821.6,8595,3050,3106.6,2821.6,2821.6,86459,2424411,3448.4,2821.6,3135,3002.18028189115,15:02:26,500
IF1509,1.79769313486232E+308,0,2821.6,8590,3050,3106.6,2821.6,2821.6,86459,2424411,3448.4,2821.6,3135,3002.18028189115,15:02:27,0
IF1509,1.79769313486232E+308,0,2821.6,8592,3050,3106.6,2821.6,2821.6,86459,2424411,3448.4,2821.6,3135,3002.18028189115,15:02:28,0
IF1509,1.79769313486232E+308,0,2821.6,8592,3050,3106.6,2821.6,2821.6,86459,2424411,3448.4,2821.6,3135,3002.18028189115,15:02:28,500
IF1509,1.79769313486232E+308,0,2821.6,8592,3050,3106.6,2821.6,2821.6,86459,2424411,3448.4,2821.6,3135,3002.18028189115,15:02:29,0
IF1509,1.79769313486232E+308,0,2821.6,8595,3050,3106.6,2821.6,2821.6,86459,2424411,3448.4,2821.6,3135,3002.18028189115,15:02:29,500
IF1509,1.79769313486232E+308,0,2821.6,8595,3050,3106.6,2821.6,2821.6,86459,2424411,3448.4,2821.6,3135,3002.18028189115,15:02:30,0
IF1509,1.79769313486232E+308,0,2821.6,8593,3050,3106.6,2821.6,2821.6,86457,2424413,3448.4,2821.6,3135,3002.1801329229,15:02:32,500
IF1509,1.79769313486232E+308,0,2821.6,8594,3050,3106.6,2821.6,2821.6,86457,2424413,3448.4,2821.6,3135,3002.1801329229,15:02:33,0
IF1509,1.79769313486232E+308,0,2821.6,8595,3050,3106.6,2821.6,2821.6,86457,2424413,3448.4,2821.6,3135,3002.1801329229,15:02:33,500
IF1509,1.79769313486232E+308,0,2821.6,8599,3050,3106.6,2821.6,2821.6,86457,2424413,3448.4,2821.6,3135,3002.1801329229,15:02:34,500
IF1509,1.79769313486232E+308,0,2821.6,8598,3050,3106.6,2821.6,2821.6,86457,2424413,3448.4,2821.6,3135,3002.1801329229,15:02:35,0
IF1509,1.79769313486232E+308,0,2821.6,8595,3050,3106.6,2821.6,2821.6,86457,2424413,3448.4,2821.6,3135,3002.1801329229,15:02:36,0
IF1509,1.79769313486232E+308,0,2821.6,8598,3050,3106.6,2821.6,2821.6,86457,2424413,3448.4,2821.6,3135,3002.1801329229,15:02:37,0
IF1509,1.79769313486232E+308,0,2821.6,8597,3050,3106.6,2821.6,2821.6,86457,2424413,3448.4,2821.6,3135,3002.1801329229,15:02:38,500
IF1509,1.79769313486232E+308,0,2821.6,8596,3050,3106.6,2821.6,2821.6,86456,2424414,3448.4,2821.6,3135,3002.18005843886,15:02:39,0
IF1509,1.79769313486232E+308,0,2821.6,8596,3050,3106.6,2821.6,2821.6,86456,2424414,3448.4,2821.6,3135,3002.18005843886,15:02:39,500
IF1509,1.79769313486232E+308,0,2821.6,8596,3050,3106.6,2821.6,2821.6,86456,2424414,3448.4,2821.6,3135,3002.18005843886,15:02:40,0
IF1509,1.79769313486232E+308,0,2821.6,8595,3050,3106.6,2821.6,2821.6,86456,2424414,3448.4,2821.6,3135,3002.18005843886,15:02:42,0
IF1509,1.79769313486232E+308,0,2821.6,8596,3050,3106.6,2821.6,2821.6,86456,2424414,3448.4,2821.6,3135,3002.18005843886,15:02:42,500
IF1509,1.79769313486232E+308,0,2821.6,8596,3050,3106.6,2821.6,2821.6,86456,2424414,3448.4,2821.6,3135,3002.18005843886,15:02:43,0
IF1509,1.79769313486232E+308,0,2821.6,8597,3050,3106.6,2821.6,2821.6,86456,2424414,3448.4,2821.6,3135,3002.18005843886,15:02:43,500
IF1509,1.79769313486232E+308,0,2821.6,8597,3050,3106.6,2821.6,2821.6,86456,2424414,3448.4,2821.6,3135,3002.18005843886,15:02:44,0
IF1509,1.79769313486232E+308,0,2821.6,8597,3050,3106.6,2821.6,2821.6,86456,2424414,3448.4,2821.6,3135,3002.18005843886,15:02:44,500
IF1509,1.79769313486232E+308,0,2821.6,8597,3050,3106.6,2821.6,2821.6,86456,2424414,3448.4,2821.6,3135,3002.18005843886,15:02:45,500
IF1509,1.79769313486232E+308,0,2821.6,8597,3050,3106.6,2821.6,2821.6,86456,2424414,3448.4,2821.6,3135,3002.18005843886,15:02:46,0
IF1509,1.79769313486232E+308,0,2821.6,8598,3050,3106.6,2821.6,2821.6,86456,2424414,3448.4,2821.6,3135,3002.18005843886,15:02:46,500
IF1509,1.79769313486232E+308,0,2821.6,8597,3050,3106.6,2821.6,2821.6,86456,2424414,3448.4,2821.6,3135,3002.18005843886,15:02:47,0
IF1509,1.79769313486232E+308,0,2821.6,8597,3050,3106.6,2821.6,2821.6,86456,2424414,3448.4,2821.6,3135,3002.18005843886,15:02:47,500
IF1509,1.79769313486232E+308,0,2821.6,8593,3050,3106.6,2821.6,2821.6,86456,2424414,3448.4,2821.6,3135,3002.18005843886,15:02:48,0
IF1509,1.79769313486232E+308,0,2821.6,8593,3050,3106.6,2821.6,2821.6,86456,2424414,3448.4,2821.6,3135,3002.18005843886,15:02:49,0
IF1509,1.79769313486232E+308,0,2821.6,8593,3050,3106.6,2821.6,2821.6,86456,2424414,3448.4,2821.6,3135,3002.18005843886,15:02:49,500
IF1509,1.79769313486232E+308,0,2821.6,8592,3050,3106.6,2821.6,2821.6,86455,2424415,3448.4,2821.6,3135,3002.17998395489,15:02:50,0
IF1509,1.79769313486232E+308,0,2821.6,8560,3050,3106.6,2821.6,2821.6,86452,2424418,3448.4,2821.6,3135,3002.17976050335,15:02:50,500
IF1509,1.79769313486232E+308,0,2821.6,8560,3050,3106.6,2821.6,2821.6,86452,2424418,3448.4,2821.6,3135,3002.17976050335,15:02:51,0
IF1509,1.79769313486232E+308,0,2821.6,8558,3050,3106.6,2821.6,2821.6,86451,2424419,3448.4,2821.6,3135,3002.17968601962,15:02:52,0
IF1509,1.79769313486232E+308,0,2821.6,8556,3050,3106.6,2821.6,2821.6,86449,2424421,3448.4,2821.6,3135,3002.17953705235,15:02:53,0
IF1509,1.79769313486232E+308,0,2821.6,8540,3050,3106.6,2821.6,2821.6,86449,2424421,3448.4,2821.6,3135,3002.17953705235,15:02:55,0
IF1509,1.79769313486232E+308,0,2821.6,8543,3050,3106.6,2821.6,2821.6,86448,2424422,3448.4,2821.6,3135,3002.17946256881,15:02:55,500
IF1509,1.79769313486232E+308,0,2821.6,8542,3050,3106.6,2821.6,2821.6,86448,2424422,3448.4,2821.6,3135,3002.17946256881,15:02:56,0
IF1509,1.79769313486232E+308,0,2821.6,8541,3050,3106.6,2821.6,2821.6,86448,2424422,3448.4,2821.6,3135,3002.17946256881,15:02:59,0
IF1509,1.79769313486232E+308,0,2821.6,8541,3050,3106.6,2821.6,2821.6,86448,2424422,3448.4,2821.6,3135,3002.17946256881,15:02:59,500
IF1509,1.79769313486232E+308,0,2821.6,8540,3050,3106.6,2821.6,2821.6,86448,2424422,3448.4,2821.6,3135,3002.17946256881,15:03:00,0
IF1509,1.79769313486232E+308,0,2821.6,8541,3050,3106.6,2821.6,2821.6,86448,2424422,3448.4,2821.6,3135,3002.17946256881,15:03:00,500
IF1509,1.79769313486232E+308,0,2821.6,8541,3050,3106.6,2821.6,2821.6,86448,2424422,3448.4,2821.6,3135,3002.17946256881,15:03:01,0
IF1509,1.79769313486232E+308,0,2821.6,8541,3050,3106.6,2821.6,2821.6,86448,2424422,3448.4,2821.6,3135,3002.17946256881,15:03:01,500
IF1509,1.79769313486232E+308,0,2821.6,8536,3050,3106.6,2821.6,2821.6,86443,2424427,3448.4,2821.6,3135,3002.17909015202,15:03:02,0
IF1509,1.79769313486232E+308,0,2821.6,8533,3050,3106.6,2821.6,2821.6,86439,2424431,3448.4,2821.6,3135,3002.1787922197,15:03:02,500
IF1509,1.79769313486232E+308,0,2821.6,8543,3050,3106.6,2821.6,2821.6,86439,2424431,3448.4,2821.6,3135,3002.1787922197,15:03:03,0
IF1509,1.79769313486232E+308,0,2821.6,8542,3050,3106.6,2821.6,2821.6,86439,2424431,3448.4,2821.6,3135,3002.1787922197,15:03:03,500
IF1509,1.79769313486232E+308,0,2821.6,8540,3050,3106.6,2821.6,2821.6,86437,2424433,3448.4,2821.6,3135,3002.17864325391,15:03:05,0
IF1509,1.79769313486232E+308,0,2821.6,8540,3050,3106.6,2821.6,2821.6,86437,2424433,3448.4,2821.6,3135,3002.17864325391,15:03:05,500
IF1509,1.79769313486232E+308,0,2821.6,8538,3050,3106.6,2821.6,2821.6,86437,2424433,3448.4,2821.6,3135,3002.17864325391,15:03:06,0
IF1509,1.79769313486232E+308,0,2821.6,8536,3050,3106.6,2821.6,2821.6,86437,2424433,3448.4,2821.6,3135,3002.17864325391,15:03:06,500
IF1509,1.79769313486232E+308,0,2821.6,8540,3050,3106.6,2821.6,2821.6,86437,2424433,3448.4,2821.6,3135,3002.17864325391,15:03:07,500
IF1509,1.79769313486232E+308,0,2821.6,8541,3050,3106.6,2821.6,2821.6,86437,2424433,3448.4,2821.6,3135,3002.17864325391,15:03:08,0
IF1509,1.79769313486232E+308,0,2821.6,8540,3050,3106.6,2821.6,2821.6,86437,2424434,3448.4,2821.6,3135,3002.1785687711,15:03:08,500
IF1509,1.79769313486232E+308,0,2821.6,8542,3050,3106.6,2821.6,2821.6,86437,2424434,3448.4,2821.6,3135,3002.1785687711,15:03:09,0
IF1509,1.79769313486232E+308,0,2821.6,8542,3050,3106.6,2821.6,2821.6,86437,2424434,3448.4,2821.6,3135,3002.1785687711,15:03:10,500
IF1509,1.79769313486232E+308,0,2821.6,8543,3050,3106.6,2821.6,2821.6,86437,2424434,3448.4,2821.6,3135,3002.1785687711,15:03:11,0
IF1509,1.79769313486232E+308,0,2821.6,8544,3050,3106.6,2821.6,2821.6,86437,2424434,3448.4,2821.6,3135,3002.1785687711,15:03:11,500
IF1509,1.79769313486232E+308,0,2821.6,8545,3050,3106.6,2821.6,2821.6,86437,2424434,3448.4,2821.6,3135,3002.1785687711,15:03:12,0
IF1509,1.79769313486232E+308,0,2821.6,8553,3050,3106.6,2821.6,2821.6,86437,2424434,3448.4,2821.6,3135,3002.1785687711,15:03:12,500
IF1509,1.79769313486232E+308,0,2821.6,8553,3050,3106.6,2821.6,2821.6,86437,2424434,3448.4,2821.6,3135,3002.1785687711,15:03:13,500
IF1509,1.79769313486232E+308,0,2821.6,8553,3050,3106.6,2821.6,2821.6,86437,2424434,3448.4,2821.6,3135,3002.1785687711,15:03:14,500
IF1509,1.79769313486232E+308,0,2821.6,8553,3050,3106.6,2821.6,2821.6,86437,2424434,3448.4,2821.6,3135,3002.1785687711,15:03:16,0
IF1509,1.79769313486232E+308,0,2821.6,8553,3050,3106.6,2821.6,2821.6,86437,2424434,3448.4,2821.6,3135,3002.1785687711,15:03:16,500
IF1509,1.79769313486232E+308,0,2821.6,8554,3050,3106.6,2821.6,2821.6,86437,2424434,3448.4,2821.6,3135,3002.1785687711,15:03:17,500
IF1509,1.79769313486232E+308,0,2821.6,8553,3050,3106.6,2821.6,2821.6,86437,2424434,3448.4,2821.6,3135,3002.1785687711,15:03:18,0
IF1509,1.79769313486232E+308,0,2821.6,8551,3050,3106.6,2821.6,2821.6,86437,2424434,3448.4,2821.6,3135,3002.1785687711,15:03:19,0
IF1509,1.79769313486232E+308,0,2821.6,8552,3050,3106.6,2821.6,2821.6,86437,2424434,3448.4,2821.6,3135,3002.1785687711,15:03:20,0
IF1509,1.79769313486232E+308,0,2821.6,8550,3050,3106.6,2821.6,2821.6,86437,2424434,3448.4,2821.6,3135,3002.1785687711,15:03:21,0
IF1509,1.79769313486232E+308,0,2821.6,8549,3050,3106.6,2821.6,2821.6,86437,2424434,3448.4,2821.6,3135,3002.1785687711,15:03:22,0
IF1509,1.79769313486232E+308,0,2821.6,8552,3050,3106.6,2821.6,2821.6,86437,2424434,3448.4,2821.6,3135,3002.1785687711,15:03:23,0
IF1509,1.79769313486232E+308,0,2821.6,8551,3050,3106.6,2821.6,2821.6,86435,2424436,3448.4,2821.6,3135,3002.17841980568,15:03:24,500
IF1509,1.79769313486232E+308,0,2821.6,8548,3050,3106.6,2821.6,2821.6,86435,2424436,3448.4,2821.6,3135,3002.17841980568,15:03:25,0
IF1509,1.79769313486232E+308,0,2821.6,8545,3050,3106.6,2821.6,2821.6,86435,2424436,3448.4,2821.6,3135,3002.17841980568,15:03:25,500
IF1509,1.79769313486232E+308,0,2821.6,8547,3050,3106.6,2821.6,2821.6,86435,2424436,3448.4,2821.6,3135,3002.17841980568,15:03:26,0
IF1509,1.79769313486232E+308,0,2821.6,8546,3050,3106.6,2821.6,2821.6,86435,2424436,3448.4,2821.6,3135,3002.17841980568,15:03:26,500
IF1509,1.79769313486232E+308,0,2821.6,8548,3050,3106.6,2821.6,2821.6,86435,2424436,3448.4,2821.6,3135,3002.17841980568,15:03:27,0
IF1509,1.79769313486232E+308,0,2821.6,8548,3050,3106.6,2821.6,2821.6,86435,2424436,3448.4,2821.6,3135,3002.17841980568,15:03:28,500
IF1509,1.79769313486232E+308,0,2821.6,8547,3050,3106.6,2821.6,2821.6,86435,2424437,3448.4,2821.6,3135,3002.17834532306,15:03:29,0
IF1509,1.79769313486232E+308,0,2821.6,8544,3050,3106.6,2821.6,2821.6,86435,2424437,3448.4,2821.6,3135,3002.17834532306,15:03:30,0
IF1509,1.79769313486232E+308,0,2821.6,8543,3050,3106.6,2821.6,2821.6,86434,2424438,3448.4,2821.6,3135,3002.1782708405,15:03:30,500
IF1509,1.79769313486232E+308,0,2821.6,8546,3050,3106.6,2821.6,2821.6,86434,2424438,3448.4,2821.6,3135,3002.1782708405,15:03:31,0
IF1509,1.79769313486232E+308,0,2821.6,8545,3050,3106.6,2821.6,2821.6,86434,2424438,3448.4,2821.6,3135,3002.1782708405,15:03:31,500
IF1509,1.79769313486232E+308,0,2821.6,8535,3050,3106.6,2821.6,2821.6,86427,2424446,3448.4,2821.6,3135,3002.17767498224,15:03:33,0
IF1509,1.79769313486232E+308,0,2821.6,8535,3050,3106.6,2821.6,2821.6,86427,2424446,3448.4,2821.6,3135,3002.17767498224,15:03:33,500
IF1509,1.79769313486232E+308,0,2821.6,8535,3050,3106.6,2821.6,2821.6,86427,2424446,3448.4,2821.6,3135,3002.17767498224,15:03:34,500
IF1509,1.79769313486232E+308,0,2821.6,8532,3050,3106.6,2821.6,2821.6,86427,2424446,3448.4,2821.6,3135,3002.17767498224,15:03:35,0
IF1509,1.79769313486232E+308,0,2821.6,8532,3050,3106.6,2821.6,2821.6,86427,2424446,3448.4,2821.6,3135,3002.17767498224,15:03:35,500
IF1509,1.79769313486232E+308,0,2821.6,8535,3050,3106.6,2821.6,2821.6,86427,2424446,3448.4,2821.6,3135,3002.17767498224,15:03:36,0
IF1509,1.79769313486232E+308,0,2821.6,8534,3050,3106.6,2821.6,2821.6,86427,2424446,3448.4,2821.6,3135,3002.17767498224,15:03:36,500
IF1509,1.79769313486232E+308,0,2821.6,8535,3050,3106.6,2821.6,2821.6,86427,2424446,3448.4,2821.6,3135,3002.17767498224,15:03:37,500
IF1509,1.79769313486232E+308,0,2821.6,8535,3050,3106.6,2821.6,2821.6,86427,2424446,3448.4,2821.6,3135,3002.17767498224,15:03:38,0
IF1509,1.79769313486232E+308,0,2821.6,8535,3050,3106.6,2821.6,2821.6,86426,2424447,3448.4,2821.6,3135,3002.17760050024,15:03:38,500
IF1509,1.79769313486232E+308,0,2821.6,8534,3050,3106.6,2821.6,2821.6,86426,2424447,3448.4,2821.6,3135,3002.17760050024,15:03:39,0
IF1509,1.79769313486232E+308,0,2821.6,8536,3050,3106.6,2821.6,2821.6,86426,2424447,3448.4,2821.6,3135,3002.17760050024,15:03:39,500
IF1509,1.79769313486232E+308,0,2821.6,8537,3050,3106.6,2821.6,2821.6,86426,2424447,3448.4,2821.6,3135,3002.17760050024,15:03:40,500
IF1509,1.79769313486232E+308,0,2821.6,8536,3050,3106.6,2821.6,2821.6,86426,2424447,3448.4,2821.6,3135,3002.17760050024,15:03:41,0
IF1509,1.79769313486232E+308,0,2821.6,8535,3050,3106.6,2821.6,2821.6,86425,2424448,3448.4,2821.6,3135,3002.17752601829,15:03:42,500
IF1509,1.79769313486232E+308,0,2821.6,8536,3050,3106.6,2821.6,2821.6,86425,2424448,3448.4,2821.6,3135,3002.17752601829,15:03:43,0
IF1509,1.79769313486232E+308,0,2821.6,8536,3050,3106.6,2821.6,2821.6,86425,2424448,3448.4,2821.6,3135,3002.17752601829,15:03:44,500
IF1509,1.79769313486232E+308,0,2821.6,8536,3050,3106.6,2821.6,2821.6,86425,2424448,3448.4,2821.6,3135,3002.17752601829,15:03:45,0
IF1509,1.79769313486232E+308,0,2821.6,8536,3050,3106.6,2821.6,2821.6,86425,2424448,3448.4,2821.6,3135,3002.17752601829,15:03:45,500
IF1509,1.79769313486232E+308,0,2821.6,8535,3050,3106.6,2821.6,2821.6,86424,2424449,3448.4,2821.6,3135,3002.17745153641,15:03:46,500
IF1509,1.79769313486232E+308,0,2821.6,8536,3050,3106.6,2821.6,2821.6,86424,2424449,3448.4,2821.6,3135,3002.17745153641,15:03:47,0
IF1509,1.79769313486232E+308,0,2821.6,8536,3050,3106.6,2821.6,2821.6,86424,2424449,3448.4,2821.6,3135,3002.17745153641,15:03:47,500
IF1509,1.79769313486232E+308,0,2821.6,8535,3050,3106.6,2821.6,2821.6,86424,2424450,3448.4,2821.6,3135,3002.17737705459,15:03:48,500
IF1509,1.79769313486232E+308,0,2821.6,8525,3050,3106.6,2821.6,2821.6,86424,2424450,3448.4,2821.6,3135,3002.17737705459,15:03:49,500
IF1509,1.79769313486232E+308,0,2821.6,8524,3050,3106.6,2821.6,2821.6,86424,2424450,3448.4,2821.6,3135,3002.17737705459,15:03:50,0
IF1509,1.79769313486232E+308,0,2821.6,8524,3050,3106.6,2821.6,2821.6,86424,2424450,3448.4,2821.6,3135,3002.17737705459,15:03:50,500
IF1509,1.79769313486232E+308,0,2821.6,8527,3050,3106.6,2821.6,2821.6,86424,2424450,3448.4,2821.6,3135,3002.17737705459,15:03:51,0
IF1509,1.79769313486232E+308,0,2821.6,8527,3050,3106.6,2821.6,2821.6,86424,2424450,3448.4,2821.6,3135,3002.17737705459,15:03:51,500
IF1509,1.79769313486232E+308,0,2821.6,8526,3050,3106.6,2821.6,2821.6,86424,2424450,3448.4,2821.6,3135,3002.17737705459,15:03:52,0
IF1509,1.79769313486232E+308,0,2821.6,8472,3050,3106.6,2821.6,2821.6,86367,2424507,3448.4,2821.6,3135,3002.17313169234,15:03:52,500
IF1509,1.79769313486232E+308,0,2821.6,8472,3050,3106.6,2821.6,2821.6,86367,2424507,3448.4,2821.6,3135,3002.17313169234,15:03:54,0
IF1509,1.79769313486232E+308,0,2821.6,8469,3050,3106.6,2821.6,2821.6,86364,2424510,3448.4,2821.6,3135,3002.17290825775,15:03:54,500
IF1509,1.79769313486232E+308,0,2821.6,8466,3050,3106.6,2821.6,2821.6,86364,2424511,3448.4,2821.6,3135,3002.17283377968,15:03:55,0
IF1509,1.79769313486232E+308,0,2821.6,8465,3050,3106.6,2821.6,2821.6,86364,2424512,3448.4,2821.6,3135,3002.17275930167,15:03:55,500
IF1509,1.79769313486232E+308,0,2821.6,8464,3050,3106.6,2821.6,2821.6,86363,2424513,3448.4,2821.6,3135,3002.17268482371,15:03:57,0
IF1509,1.79769313486232E+308,0,2821.6,8462,3050,3106.6,2821.6,2821.6,86363,2424514,3448.4,2821.6,3135,3002.17261034583,15:03:57,500
IF1509,1.79769313486232E+308,0,2821.6,8459,3050,3106.6,2821.6,2821.6,86362,2424516,3448.4,2821.6,3135,3002.17246139023,15:03:58,0
IF1509,1.79769313486232E+308,0,2821.6,8460,3050,3106.6,2821.6,2821.6,86362,2424517,3448.4,2821.6,3135,3002.17238691253,15:03:58,500
IF1509,1.79769313486232E+308,0,2821.6,8466,3050,3106.6,2821.6,2821.6,86362,2424517,3448.4,2821.6,3135,3002.17238691253,15:03:59,0
IF1509,1.79769313486232E+308,0,2821.6,8467,3050,3106.6,2821.6,2821.6,86362,2424517,3448.4,2821.6,3135,3002.17238691253,15:03:59,500
IF1509,1.79769313486232E+308,0,2821.6,8466,3050,3106.6,2821.6,2821.6,86362,2424517,3448.4,2821.6,3135,3002.17238691253,15:04:00,0
IF1509,1.79769313486232E+308,0,2821.6,8464,3050,3106.6,2821.6,2821.6,86361,2424518,3448.4,2821.6,3135,3002.17231243488,15:04:00,500
IF1509,1.79769313486232E+308,0,2821.6,8466,3050,3106.6,2821.6,2821.6,86360,2424519,3448.4,2821.6,3135,3002.1722379573,15:04:01,0
IF1509,1.79769313486232E+308,0,2821.6,8467,3050,3106.6,2821.6,2821.6,86360,2424519,3448.4,2821.6,3135,3002.1722379573,15:04:01,500
IF1509,1.79769313486232E+308,0,2821.6,8468,3050,3106.6,2821.6,2821.6,86360,2424519,3448.4,2821.6,3135,3002.1722379573,15:04:02,500
IF1509,1.79769313486232E+308,0,2821.6,8468,3050,3106.6,2821.6,2821.6,86360,2424519,3448.4,2821.6,3135,3002.1722379573,15:04:03,0
IF1509,1.79769313486232E+308,0,2821.6,8467,3050,3106.6,2821.6,2821.6,86360,2424519,3448.4,2821.6,3135,3002.1722379573,15:04:04,0
IF1509,1.79769313486232E+308,0,2821.6,8466,3050,3106.6,2821.6,2821.6,86360,2424519,3448.4,2821.6,3135,3002.1722379573,15:04:04,500
IF1509,1.79769313486232E+308,0,2821.6,8465,3050,3106.6,2821.6,2821.6,86360,2424520,3448.4,2821.6,3135,3002.17216347978,15:04:05,0
IF1509,1.79769313486232E+308,0,2821.6,8466,3050,3106.6,2821.6,2821.6,86360,2424520,3448.4,2821.6,3135,3002.17216347978,15:04:06,0
IF1509,1.79769313486232E+308,0,2821.6,8466,3050,3106.6,2821.6,2821.6,86360,2424520,3448.4,2821.6,3135,3002.17216347978,15:04:06,500
IF1509,1.79769313486232E+308,0,2821.6,8467,3050,3106.6,2821.6,2821.6,86360,2424520,3448.4,2821.6,3135,3002.17216347978,15:04:07,0
IF1509,1.79769313486232E+308,0,2821.6,8467,3050,3106.6,2821.6,2821.6,86360,2424520,3448.4,2821.6,3135,3002.17216347978,15:04:09,500
IF1509,1.79769313486232E+308,0,2821.6,8465,3050,3106.6,2821.6,2821.6,86359,2424521,3448.4,2821.6,3135,3002.17208900232,15:04:10,0
IF1509,1.79769313486232E+308,0,2821.6,8465,3050,3106.6,2821.6,2821.6,86359,2424521,3448.4,2821.6,3135,3002.17208900232,15:04:10,500
IF1509,1.79769313486232E+308,0,2821.6,8464,3050,3106.6,2821.6,2821.6,86359,2424521,3448.4,2821.6,3135,3002.17208900232,15:04:11,0
IF1509,1.79769313486232E+308,0,2821.6,8465,3050,3106.6,2821.6,2821.6,86359,2424521,3448.4,2821.6,3135,3002.17208900232,15:04:11,500
IF1509,1.79769313486232E+308,0,2821.6,8464,3050,3106.6,2821.6,2821.6,86359,2424522,3448.4,2821.6,3135,3002.17201452493,15:04:12,0
IF1509,1.79769313486232E+308,0,2821.6,8463,3050,3106.6,2821.6,2821.6,86358,2424523,3448.4,2821.6,3135,3002.17194004759,15:04:13,500
IF1509,1.79769313486232E+308,0,2821.6,8462,3050,3106.6,2821.6,2821.6,86357,2424524,3448.4,2821.6,3135,3002.17186557031,15:04:14,0
IF1509,1.79769313486232E+308,0,2821.6,8463,3050,3106.6,2821.6,2821.6,86357,2424524,3448.4,2821.6,3135,3002.17186557031,15:04:14,500
IF1509,1.79769313486232E+308,0,2821.6,8464,3050,3106.6,2821.6,2821.6,86357,2424524,3448.4,2821.6,3135,3002.17186557031,15:04:15,500
